poliza,Exposicion,NsinMatRC,CsinMatRC,condCarne,condScore,polAntiguedad,polTipoPago,geoComunidad,vehPotencia,vehValor,vehCombustible,vehUso,vehClase,vehPuertas,vehLong,samples
498425,0.0136986301369863,0,0,42,2,3,Anual-Domiciliado,Comunidad de Madrid,69,8181,Gasolina,Particular,BERLINA,3,3620,Validation
498427,0.0904109589041096,0,0,4,4,4,Semestral-Domiciliado,Comunidad de Madrid,70,14856.01,Gasolina,Particular,BERLINA,5,4061,Modelling
498440,0.10958904109589,0,0,40,7,0,Anual-Domiciliado,Región de Murcia,75,10798.25,Diesel,Particular,OTRO,5,4363,Modelling
498442,0.112328767123288,0,0,13,2,0,Semestral-Domiciliado,Comunidad de Madrid,122,29068,Otros,Particular,OTRO,5,4360,Modelling
498443,0.495890410958904,0,0,24,4,2,Semestral-Domiciliado,Comunidad de Madrid,100,19029.01,Gasolina,Particular,BERLINA,5,4359,Modelling
498450,0.112328767123288,0,0,31,1,0,Semestral-Domiciliado,Comunidad de Madrid,150,22206,Gasolina,Particular,OTRO,5,4138,Modelling
498452,0.495890410958904,0,0,49,3,4,Semestral-Domiciliado,Comunidad de Madrid,95,19816,Diesel,Particular,FAMILIAR,5,4556,Modelling
498464,0.0958904109589041,0,0,27,1,1,Anual-Domiciliado,Comunidad de Madrid,90,18680,Gasolina,Particular,OTRO,5,4122,Validation
498481,0.104109589041096,0,0,11,2,4,Anual-Domiciliado,Comunidad de Madrid,109,26727,Diesel,Particular,OTRO,5,4359,Modelling
498483,0.10958904109589,0,0,3,1,0,Anual-Domiciliado,Comunidad de Madrid,120,26800,Diesel,Particular,OTRO,5,4597,Modelling
498485,0.10958904109589,0,0,17,5,0,Anual-Domiciliado,Comunidad de Madrid,69,15538,Gasolina,Particular,BERLINA,3,3571,Modelling
498490,0.495890410958904,0,0,14,1,4,Semestral-Domiciliado,Comunidad de Madrid,110,20896.01,Gasolina,Particular,BERLINA,5,4253,Modelling
498498,0.495890410958904,0,0,39,1,0,Semestral-Domiciliado,Comunidad de Madrid,163,31239,Gasolina,Particular,OTRO,5,4405,Modelling
498504,0.232876712328767,1,391.74,19,6,4,Anual-Domiciliado,Cataluña,105,22185,Diesel,Particular,OTRO,5,4469,Modelling
498508,0.10958904109589,0,0,23,1,1,Anual-Efectivo,Comunidad de Madrid,95,17623,Gasolina,Particular,BERLINA,5,4059,Validation
498509,0.106849315068493,0,0,20,2,1,Anual-Domiciliado,Cataluña,90,18182.99,Diesel,Particular,FAMILIAR,5,4257,Modelling
498511,0.106849315068493,0,0,26,4,0,Anual-Domiciliado,Comunidad de Madrid,69,19467,Gasolina,Particular,OTRO,2,3571,Validation
498516,0.10958904109589,0,0,19,2,0,Anual-Efectivo,Comunidad de Madrid,116,30310.19,Gasolina,Particular,BERLINA,5,4313,Validation
498519,0.326027397260274,1,632.11,28,5,2,Semestral-Domiciliado,Comunidad de Madrid,130,22458,Gasolina,Particular,BERLINA,5,4359,Validation
498520,0.10958904109589,0,0,33,2,0,Semestral-Domiciliado,Andalucía,75,10911.18,Diesel,Comercial,OTRO,5,4363,Modelling
498524,0.0164383561643836,0,0,29,2,1,Anual-Domiciliado,Comunidad de Madrid,115,25160,Gasolina,Particular,OTRO,5,4394,Modelling
498528,0.10958904109589,0,0,19,1,0,Semestral-Domiciliado,Comunidad de Madrid,150,39733.81,Diesel,Particular,FAMILIAR,5,4725,Modelling
498531,0.10958904109589,0,0,5,1,0,Anual-Domiciliado,Comunidad de Madrid,130,23236,Gasolina,Particular,BERLINA,5,4281,Modelling
498532,0.10958904109589,0,0,26,1,0,Anual-Efectivo,Comunidad de Madrid,100,24448.99,Diesel,Particular,OTRO,5,4380,Modelling
498541,0.10958904109589,0,0,30,3,3,Anual-Domiciliado,Comunidad de Madrid,75,17420,Diesel,Particular,BERLINA,5,3969,Modelling
498547,0.106849315068493,0,0,16,1,0,Anual-Domiciliado,Comunidad de Madrid,125,23843,Gasolina,Particular,FAMILIAR,5,4549,Modelling
498557,0.106849315068493,0,0,23,1,0,Anual-Efectivo,Andalucía,132,30004.01,Gasolina,Particular,OTRO,5,4485,Modelling
498561,0.432876712328767,0,0,26,1,0,Anual-Domiciliado,Comunidad de Madrid,130,32905,Diesel,Particular,OTRO,5,4641,Modelling
498579,0.00547945205479452,0,0,10,1,2,Anual-Efectivo,Comunidad de Madrid,110,23230,Diesel,Particular,OTRO,5,4135,Validation
498580,0.106849315068493,0,0,19,6,0,Anual-Domiciliado,Comunidad de Madrid,120,23295,Gasolina,Particular,BERLINA,5,4340,Modelling
498587,0.0876712328767123,0,0,14,2,2,Anual-Domiciliado,Comunidad de Madrid,120,23312,Diesel,Comercial,OTRO,6,4818,Modelling
498588,0.0246575342465753,0,0,16,2,2,Anual-Domiciliado,Comunidad de Madrid,110,24237,Diesel,Particular,BERLINA,5,4359,Modelling
498595,0.106849315068493,0,0,15,3,1,Anual-Efectivo,Comunidad de Madrid,75,15509,Diesel,Particular,BERLINA,5,4045,Modelling
498603,0.106849315068493,0,0,52,2,0,Anual-Domiciliado,Comunidad de Madrid,80,15820,Gasolina,Particular,BERLINA,5,4059,Modelling
498605,0.106849315068493,0,0,36,99,0,Anual-Efectivo,Comunidad de Madrid,5,12126,Diesel,Particular,OTRO,3,2826,Modelling
498607,0.106849315068493,0,0,9,1,0,Semestral-Domiciliado,Comunidad de Madrid,130,23470,Gasolina,Particular,BERLINA,5,4281,Modelling
498611,0.106849315068493,0,0,35,1,0,Anual-Domiciliado,Comunidad de Madrid,163,37897,Gasolina,Particular,OTRO,5,4405,Modelling
498617,0.106849315068493,0,0,33,99,0,Anual-Domiciliado,Cataluña,100,20855,Gasolina,Particular,OTRO,5,4140,Modelling
498618,0.106849315068493,0,0,1,6,0,Semestral-Domiciliado,Comunidad de Madrid,110,20541.99,Gasolina,Particular,BERLINA,5,4282,Modelling
498621,0.106849315068493,0,0,29,1,0,Anual-Domiciliado,Andalucía,110,23808,Diesel,Particular,OTRO,5,4377,Modelling
498622,0.189041095890411,0,0,16,6,2,Anual-Efectivo,Comunidad de Madrid,75,13902.69,Gasolina,Particular,BERLINA,5,3972,Modelling
498626,0.0986301369863014,0,0,28,2,3,Anual-Domiciliado,Comunidad de Madrid,75,18805,Diesel,Comercial,OTRO,4,4380,Modelling
498627,0.106849315068493,0,0,23,2,0,Anual-Efectivo,Comunidad de Madrid,115,22112,Gasolina,Particular,OTRO,5,4138,Modelling
498629,0.0986301369863014,0,0,15,99,0,Semestral-Domiciliado,Comunidad de Madrid,110,23235,Diesel,Particular,FAMILIAR,5,4702,Validation
498630,0.106849315068493,0,0,2,2,0,Semestral-Domiciliado,Comunidad de Madrid,182,29327,Gasolina,Particular,BERLINA,5,4518,Validation
498640,0.106849315068493,0,0,14,3,1,Semestral-Domiciliado,Comunidad de Madrid,115,25253.8,Diesel,Particular,BERLINA,5,4258,Modelling
498645,0.00547945205479452,0,0,37,3,4,Anual-Domiciliado,Comunidad de Madrid,105,24350,Diesel,Particular,FAMILIAR,5,4535,Modelling
498647,0.104109589041096,0,0,20,1,0,Semestral-Domiciliado,Cataluña,136,34391,Gasolina,Particular,BERLINA,4,4633,Modelling
498648,0.106849315068493,0,0,15,3,0,Anual-Domiciliado,Cataluña,130,25906,Gasolina,Particular,BERLINA,4,4703,Modelling
498651,0.106849315068493,0,0,22,6,4,Anual-Domiciliado,Andalucía,75,19116,Diesel,Comercial,OTRO,4,4213,Modelling
498653,0.106849315068493,0,0,29,4,1,Semestral-Domiciliado,Comunidad de Madrid,125,24135.05,Gasolina,Particular,COUPE,3,4256,Modelling
498654,0.106849315068493,0,0,48,99,4,Anual-Domiciliado,Cataluña,90,11672.97,Diesel,Particular,OTRO,5,4363,Modelling
498657,0.23013698630137,0,0,14,2,4,Anual-Domiciliado,Comunidad de Madrid,90,19567,Diesel,Comercial,OTRO,4,4380,Modelling
498658,0.465753424657534,0,0,44,2,0,Anual-Domiciliado,Castilla-La Mancha,109,26736,Gasolina,Particular,BERLINA,5,4329,Modelling
498677,1,0,0,31,1,0,Anual-Efectivo,Comunidad de Madrid,150,38029.76,Diesel,Particular,OTRO,5,4388,Validation
498693,0.495890410958904,2,289.51,10,99,1,Semestral-Domiciliado,Andalucía,116,29637.67,Diesel,Particular,BERLINA,5,4313,Modelling
498699,0.495890410958904,1,531.49,4,3,3,Semestral-Domiciliado,Comunidad de Madrid,140,18669,Gasolina,Particular,BERLINA,3,3969,Modelling
498725,0.0958904109589041,1,907.41,28,99,1,Anual-Efectivo,Comunidad de Madrid,125,13620,Gasolina,Particular,OTRO,5,4315,Modelling
498731,0.0602739726027397,0,0,9,4,2,Semestral-Domiciliado,Comunidad de Madrid,115,28936,Diesel,Particular,OTRO,5,4475,Modelling
498733,0.0986301369863014,0,0,38,1,4,Anual-Domiciliado,Comunidad de Madrid,92,21642,Diesel,Comercial,OTRO,6,4380,Validation
498734,0.0849315068493151,0,0,29,2,1,Anual-Domiciliado,Comunidad de Madrid,120,21710,Diesel,Particular,OTRO,5,4147,Modelling
498735,0.495890410958904,0,0,37,2,4,Semestral-Domiciliado,Comunidad de Madrid,106,25845,Diesel,Particular,OTRO,5,4525,Modelling
498746,0.0986301369863014,0,0,44,4,4,Anual-Domiciliado,Comunidad de Madrid,64,11269,Gasolina,Particular,BERLINA,5,3953,Validation
498764,0.0301369863013699,0,0,33,2,1,Anual-Efectivo,Comunidad de Madrid,130,24048,Gasolina,Particular,BERLINA,5,4359,Validation
498768,0.63013698630137,0,0,48,99,0,Anual-Efectivo,Comunidad de Madrid,150,24709.01,Gasolina,Particular,BERLINA,5,4281,Modelling
498771,0.0986301369863014,0,0,26,1,1,Semestral-Domiciliado,Comunidad de Madrid,116,27076,Diesel,Particular,BERLINA,5,4329,Validation
498777,0.0986301369863014,0,0,20,6,1,Semestral-Domiciliado,Comunidad de Madrid,95,19726,Diesel,Particular,BERLINA,5,4368,Modelling
498778,0.0958904109589041,0,0,4,1,0,Semestral-Domiciliado,Comunidad de Madrid,95,22490,Diesel,Particular,OTRO,5,4138,Modelling
498786,0.0986301369863014,0,0,11,1,0,Anual-Efectivo,Comunidad de Madrid,141,27448,Otros,Particular,OTRO,5,4355,Modelling
498814,0.0383561643835616,0,0,8,4,4,Anual-Domiciliado,Cataluña,90,19768,Diesel,Particular,BERLINA,5,4310,Modelling
498831,0.495890410958904,0,0,32,1,2,Semestral-Domiciliado,Andalucía,70,9054,Gasolina,Particular,BERLINA,5,3929,Modelling
498834,0.495890410958904,0,0,20,6,2,Semestral-Domiciliado,Comunidad de Madrid,170,40285,Diesel,Particular,COUPE,2,4590,Modelling
498836,0.0958904109589041,0,0,37,3,3,Anual-Domiciliado,Cataluña,95,19371,Diesel,Particular,BERLINA,5,4302,Modelling
498841,0.0849315068493151,0,0,29,4,0,Semestral-Domiciliado,Comunidad de Madrid,110,21478.01,Gasolina,Particular,FAMILIAR,5,4549,Modelling
498848,0.0904109589041096,0,0,23,1,0,Anual-Domiciliado,Comunidad de Madrid,95,18179.35,Gasolina,Particular,BERLINA,5,4053,Modelling
498853,0.0958904109589041,0,0,18,1,0,Anual-Efectivo,Comunidad de Madrid,140,28695,Gasolina,Particular,OTRO,5,4394,Validation
498861,0.495890410958904,0,0,11,3,2,Semestral-Domiciliado,Comunidad de Madrid,120,24416,Diesel,Comercial,OTRO,5,4818,Validation
498885,0.495890410958904,1,1189.96,27,1,3,Semestral-Domiciliado,Comunidad de Madrid,204,65447,Diesel,Particular,BERLINA,4,4937,Modelling
498890,0.0931506849315068,0,0,33,2,0,Anual-Efectivo,Comunidad de Madrid,110,23147.98,Gasolina,Comercial,OTRO,5,4380,Modelling
498896,0.0958904109589041,0,0,24,99,1,Semestral-Domiciliado,Comunidad de Madrid,115,23540,Diesel,Particular,BERLINA,5,4282,Modelling
498923,0.00821917808219178,0,0,7,4,3,Anual-Domiciliado,Cataluña,135,22412,Gasolina,Particular,FAMILIAR,5,4485,Modelling
498943,0.0931506849315068,0,0,40,3,0,Anual-Efectivo,Comunidad de Madrid,120,28828.99,Diesel,Particular,BERLINA,5,4378,Modelling
498950,0.498630136986301,0,0,33,3,2,Semestral-Domiciliado,Comunidad de Madrid,95,15342,Gasolina,Particular,BERLINA,5,4061,Validation
498954,0.0931506849315068,0,0,34,2,0,Semestral-Domiciliado,Comunidad de Madrid,100,18748,Diesel,Particular,BERLINA,5,3965,Validation
498955,0.0931506849315068,0,0,45,1,0,Anual-Efectivo,Comunidad de Madrid,120,23483.99,Diesel,Particular,OTRO,5,4159,Modelling
498957,0.0876712328767123,0,0,4,3,3,Anual-Domiciliado,Comunidad de Madrid,75,17183.68,Diesel,Particular,BERLINA,5,3972,Modelling
498960,0.0931506849315068,0,0,9,1,0,Anual-Efectivo,Comunidad de Madrid,83,15117,Gasolina,Particular,BERLINA,5,3996,Modelling
498961,0.0273972602739726,0,0,19,4,3,Anual-Domiciliado,Andalucía,90,15472,Gasolina,Particular,BERLINA,5,4021,Modelling
498964,0.0849315068493151,0,0,12,1,0,Anual-Domiciliado,Andalucía,100,22985,Diesel,Particular,BERLINA,5,4253,Modelling
498965,0.0931506849315068,0,0,36,99,0,Anual-Efectivo,Comunidad de Madrid,132,25464,Gasolina,Particular,OTRO,5,4480,Modelling
498966,0.0931506849315068,0,0,20,1,0,Anual-Efectivo,Comunidad de Madrid,83,15020,Gasolina,Particular,BERLINA,5,3996,Modelling
498969,0.0931506849315068,0,0,24,5,3,Anual-Efectivo,Comunidad de Madrid,135,20169.62,Gasolina,Particular,OTRO,5,4440,Modelling
498972,0.495890410958904,0,0,12,99,0,Anual-Efectivo,Comunidad de Madrid,100,18836.74,Gasolina,Particular,OTRO,5,4065,Modelling
498973,0.495890410958904,0,0,11,2,0,Anual-Domiciliado,Comunidad de Madrid,150,37042.69,Diesel,Particular,OTRO,5,4439,Validation
498975,0.0931506849315068,0,0,39,2,1,Anual-Domiciliado,Comunidad de Madrid,125,23574,Gasolina,Particular,BERLINA,5,4360,Modelling
498977,0.0657534246575342,0,0,17,1,3,Semestral-Domiciliado,Andalucía,90,21619,Diesel,Particular,OTRO,5,4276,Modelling
498989,0.0931506849315068,0,0,32,99,0,Anual-Domiciliado,Comunidad de Madrid,136,29971,Gasolina,Particular,BERLINA,5,4419,Modelling
498991,0.0931506849315068,0,0,45,1,0,Anual-Domiciliado,Comunidad de Madrid,115,25905,Gasolina,Particular,OTRO,5,4138,Modelling
498992,0.0273972602739726,0,0,7,99,1,Anual-Efectivo,Comunidad de Madrid,95,16989.99,Gasolina,Particular,BERLINA,5,4062,Modelling
498998,0.0794520547945206,0,0,12,4,4,Anual-Efectivo,Comunidad de Madrid,100,16517,Gasolina,Particular,BERLINA,5,3999,Modelling
499005,0.0849315068493151,0,0,32,2,1,Anual-Domiciliado,Comunidad de Madrid,90,10598,Gasolina,Particular,BERLINA,5,4069,Modelling
499006,0.0931506849315068,0,0,33,5,0,Anual-Efectivo,Comunidad de Madrid,95,20646.96,Diesel,Comercial,OTRO,5,4756,Modelling
499010,0.0904109589041096,0,0,10,4,0,Anual-Efectivo,Andalucía,75,10717,Gasolina,Particular,BERLINA,5,4057,Modelling
499013,0.498630136986301,0,0,9,4,4,Semestral-Domiciliado,Cataluña,114,21493,Diesel,Particular,BERLINA,5,4329,Modelling
499025,0.0465753424657534,0,0,6,6,1,Semestral-Domiciliado,Comunidad de Madrid,100,25573.99,Diesel,Comercial,OTRO,5,4380,Modelling
499027,0.0931506849315068,0,0,10,4,2,Semestral-Domiciliado,Andalucía,136,24186,Diesel,Particular,FAMILIAR,5,4702,Modelling
499035,0.0876712328767123,0,0,14,1,2,Anual-Efectivo,Comunidad de Madrid,150,38148.97,Diesel,Particular,OTRO,5,4388,Modelling
499045,0.0849315068493151,0,0,11,4,2,Anual-Domiciliado,Comunidad de Madrid,90,15575,Gasolina,Particular,BERLINA,5,4061,Validation
499046,0.0904109589041096,0,0,35,2,0,Anual-Efectivo,Comunidad de Madrid,90,22997.26,Diesel,Comercial,OTRO,5,4321,Modelling
499051,0.0684931506849315,0,0,9,4,1,Anual-Domiciliado,Comunidad de Madrid,115,24423,Diesel,Particular,BERLINA,5,4282,Modelling
499052,0.306849315068493,0,0,12,3,2,Semestral-Domiciliado,Cataluña,120,22255,Diesel,Particular,FAMILIAR,5,4571,Modelling
499068,0.0876712328767123,0,0,32,1,4,Anual-Domiciliado,Comunidad de Madrid,105,18271,Diesel,Particular,BERLINA,5,4061,Validation
499071,0.178082191780822,0,0,42,99,2,Semestral-Domiciliado,Comunidad de Madrid,150,42881,Diesel,Particular,OTRO,5,4856,Validation
499072,0.0904109589041096,0,0,26,5,2,Semestral-Domiciliado,Comunidad de Madrid,136,22888,Diesel,Particular,BERLINA,4,4842,Validation
499077,0.0849315068493151,0,0,17,2,3,Anual-Domiciliado,Comunidad de Madrid,150,33319,Diesel,Particular,OTRO,5,4439,Validation
499079,0.101369863013699,0,0,4,6,0,Anual-Domiciliado,Comunidad de Madrid,100,25165,Diesel,Particular,OTRO,5,4384,Modelling
499084,0.0821917808219178,0,0,11,1,3,Anual-Efectivo,Comunidad de Madrid,140,25029.58,Gasolina,Particular,OTRO,5,4278,Modelling
499094,0.495890410958904,0,0,12,6,2,Semestral-Domiciliado,Comunidad de Madrid,177,29325,Diesel,Particular,BERLINA,3,4239,Modelling
499096,0.0438356164383562,0,0,46,4,2,Semestral-Domiciliado,Cataluña,99,16557,Diesel,Particular,BERLINA,4,4427,Modelling
499103,0.495890410958904,0,0,33,1,2,Semestral-Domiciliado,Comunidad de Madrid,82,13031,Gasolina,Particular,BERLINA,4,4419,Validation
499106,0.0876712328767123,0,0,12,3,4,Semestral-Domiciliado,Andalucía,115,21439,Diesel,Particular,FAMILIAR,5,4585,Modelling
499107,0.0876712328767123,0,0,51,1,0,Anual-Domiciliado,Comunidad de Madrid,82,14956.01,Gasolina,Particular,BERLINA,4,4419,Modelling
499111,0.0904109589041096,0,0,40,7,0,Anual-Domiciliado,Región de Murcia,90,11990.97,Diesel,Particular,OTRO,5,4363,Modelling
499116,0.0904109589041096,0,0,2,1,0,Anual-Efectivo,Comunidad de Madrid,120,26325,Diesel,Particular,OTRO,5,4477,Modelling
499122,0.0904109589041096,0,0,19,2,0,Anual-Efectivo,Comunidad de Madrid,132,25037,Gasolina,Particular,OTRO,5,4485,Modelling
499123,0.0876712328767123,0,0,27,1,3,Anual-Domiciliado,Balears,75,18403.69,Diesel,Particular,BERLINA,5,3972,Modelling
499134,0.0904109589041096,0,0,7,6,0,Semestral-Domiciliado,Andalucía,90,11892,Diesel,Particular,BERLINA,5,4089,Validation
499141,0.0904109589041096,0,0,15,99,3,Anual-Domiciliado,Comunidad de Madrid,90,23540,Diesel,Comercial,OTRO,4,4628,Validation
499145,0.498630136986301,0,0,32,1,0,Semestral-Domiciliado,Comunidad de Madrid,67,11011,Gasolina,Particular,BERLINA,5,3595,Validation
499148,0.0876712328767123,0,0,3,1,0,Semestral-Domiciliado,Comunidad de Madrid,140,24711,Gasolina,Particular,BERLINA,5,4310,Modelling
499157,0.0876712328767123,0,0,11,1,1,Anual-Efectivo,Comunidad de Madrid,110,26849,Diesel,Particular,OTRO,5,4406,Modelling
499162,0.495890410958904,0,0,16,3,0,Semestral-Domiciliado,Comunidad de Madrid,68,12595,Gasolina,Particular,BERLINA,5,3996,Modelling
499169,0.0876712328767123,0,0,14,2,1,Semestral-Domiciliado,Cataluña,100,21604,Diesel,Particular,BERLINA,5,4253,Modelling
499171,0.0876712328767123,0,0,23,2,0,Anual-Efectivo,Comunidad de Madrid,194,48589,Diesel,Particular,FAMILIAR,5,4702,Modelling
499181,0.0876712328767123,0,0,35,2,0,Anual-Efectivo,Comunidad de Madrid,136,37590,Diesel,Particular,OTRO,5,4393,Validation
499193,0.0876712328767123,0,0,29,5,0,Anual-Efectivo,Comunidad de Madrid,110,24407.99,Diesel,Particular,FAMILIAR,5,4698,Modelling
499195,0.0876712328767123,0,0,44,1,0,Anual-Domiciliado,Comunidad de Madrid,122,28286,Otros,Particular,OTRO,5,4360,Modelling
499197,0.0876712328767123,0,0,43,2,0,Anual-Efectivo,Andalucía,140,25714,Otros,Particular,OTRO,5,4271,Modelling
499200,0.0876712328767123,0,0,35,2,0,Anual-Efectivo,Comunidad de Madrid,90,16238.61,Gasolina,Particular,BERLINA,5,3495,Modelling
499203,0.063013698630137,0,0,41,1,3,Anual-Efectivo,Comunidad de Madrid,115,21163,Gasolina,Particular,BERLINA,5,4419,Modelling
499205,0.0876712328767123,0,0,39,7,0,Anual-Efectivo,Comunidad de Madrid,100,18289,Gasolina,Particular,BERLINA,5,4310,Modelling
499206,0.0876712328767123,0,0,11,1,0,Anual-Domiciliado,Comunidad de Madrid,75,14577,Gasolina,Particular,FAMILIAR,5,4267,Modelling
499207,0.0876712328767123,0,0,28,3,0,Semestral-Domiciliado,Comunidad de Madrid,122,31815.14,Gasolina,Particular,OTRO,5,4417,Modelling
499210,0.495890410958904,1,314.4,16,3,0,Semestral-Domiciliado,Comunidad de Madrid,115,23570,Gasolina,Particular,OTRO,5,4363,Modelling
499211,0.0876712328767123,0,0,6,3,0,Anual-Efectivo,Comunidad de Madrid,67,12214,Gasolina,Particular,BERLINA,5,3595,Modelling
499212,0.0876712328767123,0,0,35,2,0,Anual-Efectivo,Comunidad de Madrid,136,34093.45,Diesel,Particular,OTRO,5,4393,Modelling
499213,0.495890410958904,0,0,12,2,0,Semestral-Domiciliado,Comunidad de Madrid,140,24625.57,Otros,Particular,OTRO,5,4271,Modelling
499214,0.0876712328767123,0,0,20,1,0,Anual-Efectivo,Andalucía,130,32833,Gasolina,Particular,OTRO,5,4447,Validation
499217,0.0876712328767123,0,0,35,2,0,Anual-Efectivo,Comunidad de Madrid,136,38168,Diesel,Particular,OTRO,5,4393,Modelling
499219,0.0876712328767123,0,0,35,2,0,Anual-Efectivo,Comunidad de Madrid,136,37359,Diesel,Particular,OTRO,5,4393,Modelling
499220,0.0876712328767123,0,0,35,2,0,Anual-Efectivo,Comunidad de Madrid,136,38885,Diesel,Particular,OTRO,5,4393,Modelling
499223,0.0876712328767123,0,0,29,3,0,Anual-Domiciliado,Andalucía,110,21986.67,Gasolina,Particular,BERLINA,5,4258,Modelling
499224,0.0876712328767123,0,0,35,2,0,Anual-Efectivo,Comunidad de Madrid,136,37431,Diesel,Particular,OTRO,5,4393,Modelling
499225,0.0876712328767123,0,0,35,2,0,Anual-Efectivo,Comunidad de Madrid,136,33586.45,Diesel,Particular,OTRO,5,4393,Modelling
499229,0.0876712328767123,0,0,35,2,0,Anual-Efectivo,Comunidad de Madrid,116,35734.71,Diesel,Particular,BERLINA,5,4419,Modelling
499231,0.0876712328767123,0,0,35,2,0,Anual-Efectivo,Comunidad de Madrid,116,34987.71,Diesel,Particular,BERLINA,5,4419,Modelling
499234,0.0876712328767123,0,0,35,2,0,Anual-Efectivo,Comunidad de Madrid,116,34336.71,Diesel,Particular,BERLINA,5,4419,Modelling
499239,0.0876712328767123,0,0,35,2,0,Anual-Efectivo,Comunidad de Madrid,150,42070.22,Diesel,Particular,BERLINA,4,4686,Modelling
499240,0.00547945205479452,0,0,46,1,4,Anual-Efectivo,Comunidad de Madrid,71,11806,Gasolina,Particular,BERLINA,3,2695,Validation
499241,0.0876712328767123,0,0,35,2,0,Anual-Efectivo,Comunidad de Madrid,150,41478.22,Diesel,Particular,BERLINA,4,4686,Modelling
499242,0.0876712328767123,0,0,35,2,0,Anual-Efectivo,Comunidad de Madrid,150,42502.22,Diesel,Particular,BERLINA,4,4686,Modelling
499243,0.0876712328767123,0,0,35,2,0,Anual-Efectivo,Comunidad de Madrid,90,15479.61,Gasolina,Particular,BERLINA,5,3495,Modelling
499244,0.413698630136986,0,0,35,2,0,Anual-Efectivo,Comunidad de Madrid,116,34991.71,Diesel,Particular,BERLINA,5,4419,Validation
499245,0.0876712328767123,0,0,35,2,0,Anual-Efectivo,Comunidad de Madrid,116,34990.71,Diesel,Particular,BERLINA,5,4419,Modelling
499246,0.0876712328767123,0,0,35,2,0,Anual-Efectivo,Comunidad de Madrid,116,35191.71,Diesel,Particular,BERLINA,5,4419,Modelling
499247,0.0876712328767123,0,0,35,2,0,Anual-Efectivo,Comunidad de Madrid,116,34408.71,Diesel,Particular,BERLINA,5,4419,Modelling
499249,0.0876712328767123,0,0,29,1,4,Anual-Domiciliado,Cataluña,95,18763,Diesel,Particular,BERLINA,5,4302,Validation
499253,0.0876712328767123,0,0,13,2,0,Anual-Domiciliado,Comunidad de Madrid,132,30572,Gasolina,Particular,OTRO,5,4480,Modelling
499254,0.495890410958904,0,0,44,3,0,Semestral-Domiciliado,Comunidad de Madrid,68,13654.99,Gasolina,Particular,BERLINA,5,3941,Modelling
499257,0.00273972602739726,0,0,17,1,3,Semestral-Domiciliado,Comunidad de Madrid,115,24942,Diesel,Particular,OTRO,5,4440,Modelling
499262,0.0876712328767123,0,0,0,1,0,Anual-Domiciliado,Comunidad de Madrid,75,16193,Gasolina,Particular,BERLINA,5,4035,Modelling
499264,0.0876712328767123,0,0,4,1,0,Anual-Domiciliado,Comunidad de Madrid,70,9347,Gasolina,Particular,BERLINA,5,3929,Modelling
499270,0.495890410958904,0,0,20,3,2,Semestral-Domiciliado,Comunidad de Madrid,115,21400,Diesel,Particular,BERLINA,5,4282,Modelling
499274,0.0876712328767123,0,0,31,2,0,Anual-Domiciliado,Comunidad de Madrid,100,23197,Diesel,Comercial,OTRO,4,4418,Modelling
499277,0.498630136986301,0,0,15,1,0,Anual-Domiciliado,Comunidad de Madrid,120,22582.68,Gasolina,Particular,OTRO,5,4236,Modelling
499278,0.0876712328767123,0,0,20,99,0,Anual-Domiciliado,Cataluña,102,25739.35,Diesel,Particular,OTRO,5,4403,Modelling
499280,0.0849315068493151,0,0,11,5,1,Anual-Efectivo,Comunidad de Madrid,110,21209,Gasolina,Particular,FAMILIAR,5,4535,Modelling
499283,0.306849315068493,0,0,19,99,0,Anual-Efectivo,Andalucía,140,24343.57,Otros,Particular,OTRO,5,4271,Modelling
499284,0.495890410958904,0,0,11,1,0,Semestral-Domiciliado,Comunidad de Madrid,110,15599.01,Gasolina,Particular,BERLINA,5,3996,Validation
499292,0.495890410958904,0,0,21,3,0,Semestral-Domiciliado,Comunidad de Madrid,150,29454,Gasolina,Particular,OTRO,5,4524,Modelling
499302,0.0794520547945206,0,0,22,1,2,Anual-Efectivo,Comunidad de Madrid,100,21795,Diesel,Comercial,OTRO,4,4384,Modelling
499305,0.052054794520548,0,0,32,1,1,Anual-Domiciliado,Cataluña,75,14756,Gasolina,Particular,BERLINA,5,4062,Modelling
499309,0.0794520547945206,0,0,31,2,4,Anual-Domiciliado,Comunidad de Madrid,75,21044.65,Diesel,Particular,OTRO,4,4380,Modelling
499323,0.0794520547945206,0,0,35,2,0,Anual-Efectivo,Comunidad de Madrid,190,44911,Diesel,Comercial,OTRO,4,5340,Modelling
499334,0.00273972602739726,0,0,3,4,4,Anual-Efectivo,Comunidad de Madrid,100,16928,Gasolina,Particular,BERLINA,5,4300,Validation
499337,0.0794520547945206,0,0,38,3,0,Anual-Domiciliado,Comunidad de Madrid,132,26300,Gasolina,Particular,OTRO,5,4485,Modelling
499342,0.120547945205479,1,396.89,27,6,2,Semestral-Domiciliado,Comunidad de Madrid,144,26328,Diesel,Particular,OTRO,5,4925,Modelling
499356,0.0794520547945206,0,0,35,2,3,Anual-Efectivo,Comunidad de Madrid,109,28160,Diesel,Particular,OTRO,5,4393,Modelling
499358,0.0794520547945206,0,0,20,6,1,Anual-Domiciliado,Comunidad de Madrid,100,20426,Otros,Particular,BERLINA,5,3885,Modelling
